hotel_id,price,stock,city,date,language,mobile,avatar_id,avatar_name
830,77,112,copenhagen,44,romanian,0,283561,6XVKGQ
110,151,140,copenhagen,44,romanian,0,283561,6XVKGQ
153,175,194,copenhagen,44,romanian,0,283561,6XVKGQ
898,81,56,copenhagen,44,romanian,0,283561,6XVKGQ
519,175,197,copenhagen,44,romanian,0,283561,6XVKGQ
616,148,139,copenhagen,44,romanian,0,283561,6XVKGQ
655,245,278,copenhagen,44,romanian,0,283561,6XVKGQ
793,147,56,copenhagen,44,romanian,0,283561,6XVKGQ
829,151,139,copenhagen,44,romanian,0,283561,6XVKGQ
402,113,110,copenhagen,44,romanian,0,283561,6XVKGQ
978,251,279,copenhagen,44,romanian,0,283561,6XVKGQ
60,82,56,copenhagen,44,romanian,0,283561,6XVKGQ
528,245,278,copenhagen,44,romanian,0,283561,6XVKGQ
329,179,196,copenhagen,44,romanian,0,283561,6XVKGQ
900,176,197,copenhagen,44,romanian,0,283561,6XVKGQ
300,109,112,copenhagen,44,romanian,0,283561,6XVKGQ
443,109,113,copenhagen,44,romanian,0,283561,6XVKGQ
335,79,113,copenhagen,44,romanian,0,283561,6XVKGQ
541,109,111,copenhagen,44,romanian,0,283561,6XVKGQ
523,77,112,copenhagen,44,romanian,0,283561,6XVKGQ
319,250,279,copenhagen,44,romanian,0,283561,6XVKGQ
869,247,278,copenhagen,44,romanian,0,283561,6XVKGQ
113,77,56,copenhagen,44,romanian,0,283561,6XVKGQ
981,82,56,copenhagen,44,romanian,0,283561,6XVKGQ
53,82,56,copenhagen,44,romanian,0,283561,6XVKGQ
122,254,280,copenhagen,44,romanian,0,283561,6XVKGQ
572,173,197,copenhagen,44,romanian,0,283561,6XVKGQ
518,107,111,copenhagen,44,romanian,0,283561,6XVKGQ
434,85,56,copenhagen,44,romanian,0,283561,6XVKGQ
332,175,196,copenhagen,44,romanian,0,283561,6XVKGQ
50,112,111,copenhagen,44,romanian,0,283561,6XVKGQ
202,148,141,copenhagen,44,romanian,0,283561,6XVKGQ
99,151,140,copenhagen,44,romanian,0,283561,6XVKGQ
695,151,139,copenhagen,44,romanian,0,283561,6XVKGQ
92,80,56,copenhagen,44,romanian,0,283561,6XVKGQ
844,247,281,copenhagen,44,romanian,0,283561,6XVKGQ
243,85,57,copenhagen,44,romanian,0,283561,6XVKGQ
385,248,282,copenhagen,44,romanian,0,283561,6XVKGQ
251,144,55,copenhagen,44,romanian,0,283561,6XVKGQ
43,77,142,copenhagen,44,romanian,0,283561,6XVKGQ
508,178,197,copenhagen,44,romanian,0,283561,6XVKGQ
638,145,112,copenhagen,44,romanian,0,283561,6XVKGQ
688,76,114,copenhagen,44,romanian,0,283561,6XVKGQ
318,106,110,copenhagen,44,romanian,0,283561,6XVKGQ
358,173,193,copenhagen,44,romanian,0,283561,6XVKGQ
952,82,56,copenhagen,44,romanian,0,283561,6XVKGQ
539,254,284,copenhagen,44,romanian,0,283561,6XVKGQ
876,106,111,copenhagen,44,romanian,0,283561,6XVKGQ
23,148,140,copenhagen,44,romanian,0,283561,6XVKGQ
624,175,195,copenhagen,44,romanian,0,283561,6XVKGQ
556,153,138,copenhagen,44,romanian,0,283561,6XVKGQ
664,248,281,copenhagen,44,romanian,0,283561,6XVKGQ
771,251,280,copenhagen,44,romanian,0,283561,6XVKGQ
531,153,139,copenhagen,44,romanian,0,283561,6XVKGQ
727,107,56,copenhagen,44,romanian,0,283561,6XVKGQ
405,85,55,copenhagen,44,romanian,0,283561,6XVKGQ
291,179,197,copenhagen,44,romanian,0,283561,6XVKGQ
124,243,280,copenhagen,44,romanian,0,283561,6XVKGQ
961,172,195,copenhagen,44,romanian,0,283561,6XVKGQ
720,245,279,copenhagen,44,romanian,0,283561,6XVKGQ
726,244,283,copenhagen,44,romanian,0,283561,6XVKGQ
407,175,192,copenhagen,44,romanian,0,283561,6XVKGQ
958,179,193,copenhagen,44,romanian,0,283561,6XVKGQ
834,79,55,copenhagen,44,romanian,0,283561,6XVKGQ
938,107,56,copenhagen,44,romanian,0,283561,6XVKGQ
309,82,111,copenhagen,44,romanian,0,283561,6XVKGQ
463,85,56,copenhagen,44,romanian,0,283561,6XVKGQ
36,168,112,copenhagen,44,romanian,0,283561,6XVKGQ
691,77,113,copenhagen,44,romanian,0,283561,6XVKGQ
872,85,56,copenhagen,44,romanian,0,283561,6XVKGQ
611,153,139,copenhagen,44,romanian,0,283561,6XVKGQ
532,179,195,copenhagen,44,romanian,0,283561,6XVKGQ
1,83,112,copenhagen,44,romanian,0,283561,6XVKGQ
546,80,112,copenhagen,44,romanian,0,283561,6XVKGQ
930,105,140,copenhagen,44,romanian,0,283561,6XVKGQ
391,148,140,copenhagen,44,romanian,0,283561,6XVKGQ
894,253,281,copenhagen,44,romanian,0,283561,6XVKGQ
596,148,138,copenhagen,44,romanian,0,283561,6XVKGQ
826,179,195,copenhagen,44,romanian,0,283561,6XVKGQ
994,150,138,copenhagen,44,romanian,0,283561,6XVKGQ
249,76,140,copenhagen,44,romanian,0,283561,6XVKGQ
367,84,56,copenhagen,44,romanian,0,283561,6XVKGQ
280,112,111,copenhagen,44,romanian,0,283561,6XVKGQ
951,76,111,copenhagen,44,romanian,0,283561,6XVKGQ
350,248,275,copenhagen,44,romanian,0,283561,6XVKGQ
707,251,279,copenhagen,44,romanian,0,283561,6XVKGQ
