hotel_id,price,stock,request.city,request.date,request.language,request.mobile,request.avatar_id
140,96,111,amsterdam,44,belgian,0,21174
224,130,140,amsterdam,44,belgian,0,21174
163,152,195,amsterdam,44,belgian,0,21174
465,213,278,amsterdam,44,belgian,0,21174
783,74,55,amsterdam,44,belgian,0,21174
925,93,112,amsterdam,44,belgian,0,21174
762,130,137,amsterdam,44,belgian,0,21174
548,217,278,amsterdam,44,belgian,0,21174
916,94,111,amsterdam,44,belgian,0,21174
234,130,140,amsterdam,44,belgian,0,21174
570,93,112,amsterdam,44,belgian,0,21174
960,223,282,amsterdam,44,belgian,0,21174
627,92,113,amsterdam,44,belgian,0,21174
628,132,139,amsterdam,44,belgian,0,21174
945,134,138,amsterdam,44,belgian,0,21174
892,157,195,amsterdam,44,belgian,0,21174
806,223,281,amsterdam,44,belgian,0,21174
724,221,281,amsterdam,44,belgian,0,21174
809,212,277,amsterdam,44,belgian,0,21174
604,96,111,amsterdam,44,belgian,0,21174
743,129,140,amsterdam,44,belgian,0,21174
346,150,194,amsterdam,44,belgian,0,21174
317,152,197,amsterdam,44,belgian,0,21174
271,71,56,amsterdam,44,belgian,0,21174
585,68,57,amsterdam,44,belgian,0,21174
807,212,278,amsterdam,44,belgian,0,21174
373,94,112,amsterdam,44,belgian,0,21174
878,94,140,amsterdam,44,belgian,0,21174
505,94,113,amsterdam,44,belgian,0,21174
16,133,138,amsterdam,44,belgian,0,21174
45,132,140,amsterdam,44,belgian,0,21174
12,68,56,amsterdam,44,belgian,0,21174
630,134,140,amsterdam,44,belgian,0,21174
760,154,196,amsterdam,44,belgian,0,21174
269,133,138,amsterdam,44,belgian,0,21174
676,68,56,amsterdam,44,belgian,0,21174
779,155,196,amsterdam,44,belgian,0,21174
591,212,279,amsterdam,44,belgian,0,21174
515,223,282,amsterdam,44,belgian,0,21174
778,94,111,amsterdam,44,belgian,0,21174
429,217,284,amsterdam,44,belgian,0,21174
603,213,277,amsterdam,44,belgian,0,21174
169,68,56,amsterdam,44,belgian,0,21174
880,96,113,amsterdam,44,belgian,0,21174
475,92,112,amsterdam,44,belgian,0,21174
715,130,141,amsterdam,44,belgian,0,21174
214,154,196,amsterdam,44,belgian,0,21174
679,132,138,amsterdam,44,belgian,0,21174
34,68,57,amsterdam,44,belgian,0,21174
10,133,140,amsterdam,44,belgian,0,21174
557,98,111,amsterdam,44,belgian,0,21174
745,96,56,amsterdam,44,belgian,0,21174
969,73,56,amsterdam,44,belgian,0,21174
311,97,56,amsterdam,44,belgian,0,21174
674,100,111,amsterdam,44,belgian,0,21174
917,222,279,amsterdam,44,belgian,0,21174
971,133,140,amsterdam,44,belgian,0,21174
101,218,278,amsterdam,44,belgian,0,21174
387,217,279,amsterdam,44,belgian,0,21174
211,129,138,amsterdam,44,belgian,0,21174
752,221,280,amsterdam,44,belgian,0,21174
117,68,55,amsterdam,44,belgian,0,21174
567,68,56,amsterdam,44,belgian,0,21174
103,157,195,amsterdam,44,belgian,0,21174
22,130,140,amsterdam,44,belgian,0,21174
