hotel_id,price,stock,city,date,language,mobile,avatar_id,avatar_name
790,444,0,paris,0,hungarian,0,295088,6G3WTS
248,307,0,paris,0,hungarian,0,295088,6G3WTS
708,184,0,paris,0,hungarian,0,295088,6G3WTS
970,397,0,paris,0,hungarian,0,295088,6G3WTS
331,96,0,paris,0,hungarian,0,295088,6G3WTS
199,224,0,paris,0,hungarian,0,295088,6G3WTS
949,387,0,paris,0,hungarian,0,295088,6G3WTS
647,140,0,paris,0,hungarian,0,295088,6G3WTS
571,446,0,paris,0,hungarian,0,295088,6G3WTS
823,307,0,paris,0,hungarian,0,295088,6G3WTS
736,220,0,paris,0,hungarian,0,295088,6G3WTS
700,174,53,paris,0,hungarian,0,295088,6G3WTS
49,158,0,paris,0,hungarian,0,295088,6G3WTS
842,433,0,paris,0,hungarian,0,295088,6G3WTS
640,189,0,paris,0,hungarian,0,295088,6G3WTS
558,100,0,paris,0,hungarian,0,295088,6G3WTS
66,182,0,paris,0,hungarian,0,295088,6G3WTS
339,309,0,paris,0,hungarian,0,295088,6G3WTS
722,189,0,paris,0,hungarian,0,295088,6G3WTS
617,438,0,paris,0,hungarian,0,295088,6G3WTS
631,81,0,paris,0,hungarian,0,295088,6G3WTS
115,105,16,paris,0,hungarian,0,295088,6G3WTS
412,260,61,paris,0,hungarian,0,295088,6G3WTS
225,187,0,paris,0,hungarian,0,295088,6G3WTS
379,421,0,paris,0,hungarian,0,295088,6G3WTS
419,133,0,paris,0,hungarian,0,295088,6G3WTS
238,156,0,paris,0,hungarian,0,295088,6G3WTS
911,150,3,paris,0,hungarian,0,295088,6G3WTS
577,184,0,paris,0,hungarian,0,295088,6G3WTS
150,222,9,paris,0,hungarian,0,295088,6G3WTS
229,217,0,paris,0,hungarian,0,295088,6G3WTS
748,312,0,paris,0,hungarian,0,295088,6G3WTS
785,278,0,paris,0,hungarian,0,295088,6G3WTS
259,135,0,paris,0,hungarian,0,295088,6G3WTS
629,85,0,paris,0,hungarian,0,295088,6G3WTS
808,431,0,paris,0,hungarian,0,295088,6G3WTS
972,98,3,paris,0,hungarian,0,295088,6G3WTS
684,83,0,paris,0,hungarian,0,295088,6G3WTS
599,101,9,paris,0,hungarian,0,295088,6G3WTS
735,190,0,paris,0,hungarian,0,295088,6G3WTS
767,184,0,paris,0,hungarian,0,295088,6G3WTS
903,87,0,paris,0,hungarian,0,295088,6G3WTS
274,187,0,paris,0,hungarian,0,295088,6G3WTS
