hotel_id,price,stock,city,date,language,mobile,avatar_id,avatar_name
329,239,0,copenhagen,0,hungarian,0,294998,ETP4OA
707,335,3,copenhagen,0,hungarian,0,294998,ETP4OA
829,202,0,copenhagen,0,hungarian,0,294998,ETP4OA
6,120,0,copenhagen,0,hungarian,0,294998,ETP4OA
981,110,0,copenhagen,0,hungarian,0,294998,ETP4OA
425,308,0,copenhagen,0,hungarian,0,294998,ETP4OA
309,94,0,copenhagen,0,hungarian,0,294998,ETP4OA
349,317,0,copenhagen,0,hungarian,0,294998,ETP4OA
726,325,0,copenhagen,0,hungarian,0,294998,ETP4OA
893,229,0,copenhagen,0,hungarian,0,294998,ETP4OA
546,108,0,copenhagen,0,hungarian,0,294998,ETP4OA
435,464,0,copenhagen,0,hungarian,0,294998,ETP4OA
995,214,0,copenhagen,0,hungarian,0,294998,ETP4OA
60,94,0,copenhagen,0,hungarian,0,294998,ETP4OA
508,339,0,copenhagen,0,hungarian,0,294998,ETP4OA
562,327,0,copenhagen,0,hungarian,0,294998,ETP4OA
92,84,1,copenhagen,0,hungarian,0,294998,ETP4OA
772,327,0,copenhagen,0,hungarian,0,294998,ETP4OA
869,469,0,copenhagen,0,hungarian,0,294998,ETP4OA
50,149,0,copenhagen,0,hungarian,0,294998,ETP4OA
497,269,2,copenhagen,0,hungarian,0,294998,ETP4OA
481,95,0,copenhagen,0,hungarian,0,294998,ETP4OA
978,335,0,copenhagen,0,hungarian,0,294998,ETP4OA
202,198,0,copenhagen,0,hungarian,0,294998,ETP4OA
805,202,0,copenhagen,0,hungarian,0,294998,ETP4OA
300,145,0,copenhagen,0,hungarian,0,294998,ETP4OA
1,95,0,copenhagen,0,hungarian,0,294998,ETP4OA
335,90,0,copenhagen,0,hungarian,0,294998,ETP4OA
249,87,0,copenhagen,0,hungarian,0,294998,ETP4OA
958,239,0,copenhagen,0,hungarian,0,294998,ETP4OA
532,342,0,copenhagen,0,hungarian,0,294998,ETP4OA
267,173,0,copenhagen,0,hungarian,0,294998,ETP4OA
506,148,0,copenhagen,0,hungarian,0,294998,ETP4OA
990,168,0,copenhagen,0,hungarian,0,294998,ETP4OA
664,472,0,copenhagen,0,hungarian,0,294998,ETP4OA
518,194,0,copenhagen,0,hungarian,0,294998,ETP4OA
761,145,0,copenhagen,0,hungarian,0,294998,ETP4OA
898,92,0,copenhagen,0,hungarian,0,294998,ETP4OA
43,79,14,copenhagen,0,hungarian,0,294998,ETP4OA
983,91,0,copenhagen,0,hungarian,0,294998,ETP4OA
766,467,0,copenhagen,0,hungarian,0,294998,ETP4OA
872,97,0,copenhagen,0,hungarian,0,294998,ETP4OA
53,94,0,copenhagen,0,hungarian,0,294998,ETP4OA
865,277,3,copenhagen,0,hungarian,0,294998,ETP4OA
727,121,0,copenhagen,0,hungarian,0,294998,ETP4OA
994,193,0,copenhagen,0,hungarian,0,294998,ETP4OA
90,200,0,copenhagen,0,hungarian,0,294998,ETP4OA
142,390,2,copenhagen,0,hungarian,0,294998,ETP4OA
688,87,0,copenhagen,0,hungarian,0,294998,ETP4OA
289,140,0,copenhagen,0,hungarian,0,294998,ETP4OA
716,143,0,copenhagen,0,hungarian,0,294998,ETP4OA
531,204,0,copenhagen,0,hungarian,0,294998,ETP4OA
113,89,0,copenhagen,0,hungarian,0,294998,ETP4OA
100,87,0,copenhagen,0,hungarian,0,294998,ETP4OA
358,306,0,copenhagen,0,hungarian,0,294998,ETP4OA
401,196,0,copenhagen,0,hungarian,0,294998,ETP4OA
690,241,1,copenhagen,0,hungarian,0,294998,ETP4OA
422,481,0,copenhagen,0,hungarian,0,294998,ETP4OA
834,91,0,copenhagen,0,hungarian,0,294998,ETP4OA
952,94,0,copenhagen,0,hungarian,0,294998,ETP4OA
830,89,0,copenhagen,0,hungarian,0,294998,ETP4OA
638,153,3,copenhagen,0,hungarian,0,294998,ETP4OA
989,108,0,copenhagen,0,hungarian,0,294998,ETP4OA
23,198,0,copenhagen,0,hungarian,0,294998,ETP4OA
711,140,1,copenhagen,0,hungarian,0,294998,ETP4OA
318,141,0,copenhagen,0,hungarian,0,294998,ETP4OA
539,435,0,copenhagen,0,hungarian,0,294998,ETP4OA
793,167,0,copenhagen,0,hungarian,0,294998,ETP4OA
402,128,0,copenhagen,0,hungarian,0,294998,ETP4OA
771,478,0,copenhagen,0,hungarian,0,294998,ETP4OA
348,198,0,copenhagen,0,hungarian,0,294998,ETP4OA
32,175,0,copenhagen,0,hungarian,0,294998,ETP4OA
844,469,0,copenhagen,0,hungarian,0,294998,ETP4OA
770,336,0,copenhagen,0,hungarian,0,294998,ETP4OA
961,229,6,copenhagen,0,hungarian,0,294998,ETP4OA
391,191,0,copenhagen,0,hungarian,0,294998,ETP4OA
431,123,0,copenhagen,0,hungarian,0,294998,ETP4OA
367,96,0,copenhagen,0,hungarian,0,294998,ETP4OA
434,114,0,copenhagen,0,hungarian,0,294998,ETP4OA
243,97,0,copenhagen,0,hungarian,0,294998,ETP4OA
99,202,0,copenhagen,0,hungarian,0,294998,ETP4OA
691,89,0,copenhagen,0,hungarian,0,294998,ETP4OA
922,342,0,copenhagen,0,hungarian,0,294998,ETP4OA
251,165,0,copenhagen,0,hungarian,0,294998,ETP4OA
78,461,0,copenhagen,0,hungarian,0,294998,ETP4OA
572,231,0,copenhagen,0,hungarian,0,294998,ETP4OA
433,143,0,copenhagen,0,hungarian,0,294998,ETP4OA
194,118,0,copenhagen,0,hungarian,0,294998,ETP4OA
