hotel_id,price,stock,city,date,language,mobile,avatar_id,avatar_name
923,53,0,sofia,0,hungarian,0,295178,21T35X
601,100,0,sofia,0,hungarian,0,295178,21T35X
472,44,0,sofia,0,hungarian,0,295178,21T35X
25,229,0,sofia,0,hungarian,0,295178,21T35X
181,100,0,sofia,0,hungarian,0,295178,21T35X
578,114,11,sofia,0,hungarian,0,295178,21T35X
554,44,0,sofia,0,hungarian,0,295178,21T35X
107,46,0,sofia,0,hungarian,0,295178,21T35X
637,61,0,sofia,0,hungarian,0,295178,21T35X
44,54,0,sofia,0,hungarian,0,295178,21T35X
203,116,0,sofia,0,hungarian,0,295178,21T35X
608,100,0,sofia,0,hungarian,0,295178,21T35X
190,54,0,sofia,0,hungarian,0,295178,21T35X
590,83,0,sofia,0,hungarian,0,295178,21T35X
262,97,0,sofia,0,hungarian,0,295178,21T35X
287,219,0,sofia,0,hungarian,0,295178,21T35X
13,59,0,sofia,0,hungarian,0,295178,21T35X
383,43,0,sofia,0,hungarian,0,295178,21T35X
137,44,0,sofia,0,hungarian,0,295178,21T35X
852,46,0,sofia,0,hungarian,0,295178,21T35X
143,79,0,sofia,0,hungarian,0,295178,21T35X
270,116,1,sofia,0,hungarian,0,295178,21T35X
544,62,0,sofia,0,hungarian,0,295178,21T35X
574,61,0,sofia,0,hungarian,0,295178,21T35X
272,47,0,sofia,0,hungarian,0,295178,21T35X
353,42,11,sofia,0,hungarian,0,295178,21T35X
542,62,0,sofia,0,hungarian,0,295178,21T35X
899,97,0,sofia,0,hungarian,0,295178,21T35X
304,86,4,sofia,0,hungarian,0,295178,21T35X
109,98,0,sofia,0,hungarian,0,295178,21T35X
764,63,0,sofia,0,hungarian,0,295178,21T35X
883,158,0,sofia,0,hungarian,0,295178,21T35X
649,189,0,sofia,0,hungarian,0,295178,21T35X
802,82,0,sofia,0,hungarian,0,295178,21T35X
416,99,0,sofia,0,hungarian,0,295178,21T35X
862,74,0,sofia,0,hungarian,0,295178,21T35X
201,92,1,sofia,0,hungarian,0,295178,21T35X
597,239,0,sofia,0,hungarian,0,295178,21T35X
208,62,0,sofia,0,hungarian,0,295178,21T35X
302,60,0,sofia,0,hungarian,0,295178,21T35X
815,236,0,sofia,0,hungarian,0,295178,21T35X
984,60,0,sofia,0,hungarian,0,295178,21T35X
553,96,0,sofia,0,hungarian,0,295178,21T35X
683,85,0,sofia,0,hungarian,0,295178,21T35X
145,98,0,sofia,0,hungarian,0,295178,21T35X
4,42,0,sofia,0,hungarian,0,295178,21T35X
141,85,0,sofia,0,hungarian,0,295178,21T35X
871,84,0,sofia,0,hungarian,0,295178,21T35X
968,168,0,sofia,0,hungarian,0,295178,21T35X
337,97,0,sofia,0,hungarian,0,295178,21T35X
665,66,7,sofia,0,hungarian,0,295178,21T35X
814,227,0,sofia,0,hungarian,0,295178,21T35X
802,82,0,sofia,1,hungarian,0,295179,ZF1A8I
109,98,1,sofia,1,hungarian,0,295179,ZF1A8I
608,100,2,sofia,1,hungarian,0,295179,ZF1A8I
597,239,1,sofia,1,hungarian,0,295179,ZF1A8I
578,114,12,sofia,1,hungarian,0,295179,ZF1A8I
201,92,2,sofia,1,hungarian,0,295179,ZF1A8I
262,97,0,sofia,1,hungarian,0,295179,ZF1A8I
287,219,1,sofia,1,hungarian,0,295179,ZF1A8I
764,63,0,sofia,1,hungarian,0,295179,ZF1A8I
181,100,0,sofia,1,hungarian,0,295179,ZF1A8I
590,83,0,sofia,1,hungarian,0,295179,ZF1A8I
25,229,1,sofia,1,hungarian,0,295179,ZF1A8I
984,60,0,sofia,1,hungarian,0,295179,ZF1A8I
683,85,0,sofia,1,hungarian,0,295179,ZF1A8I
143,79,1,sofia,1,hungarian,0,295179,ZF1A8I
544,62,0,sofia,1,hungarian,0,295179,ZF1A8I
542,62,0,sofia,1,hungarian,0,295179,ZF1A8I
883,158,1,sofia,1,hungarian,0,295179,ZF1A8I
304,86,6,sofia,1,hungarian,0,295179,ZF1A8I
899,97,1,sofia,1,hungarian,0,295179,ZF1A8I
665,66,7,sofia,1,hungarian,0,295179,ZF1A8I
44,54,0,sofia,1,hungarian,0,295179,ZF1A8I
203,116,0,sofia,1,hungarian,0,295179,ZF1A8I
554,44,0,sofia,1,hungarian,0,295179,ZF1A8I
968,168,1,sofia,1,hungarian,0,295179,ZF1A8I
416,99,0,sofia,1,hungarian,0,295179,ZF1A8I
472,44,0,sofia,1,hungarian,0,295179,ZF1A8I
862,74,0,sofia,1,hungarian,0,295179,ZF1A8I
601,100,0,sofia,1,hungarian,0,295179,ZF1A8I
353,42,11,sofia,1,hungarian,0,295179,ZF1A8I
141,85,0,sofia,1,hungarian,0,295179,ZF1A8I
137,44,0,sofia,1,hungarian,0,295179,ZF1A8I
208,62,0,sofia,1,hungarian,0,295179,ZF1A8I
337,97,0,sofia,1,hungarian,0,295179,ZF1A8I
272,47,0,sofia,1,hungarian,0,295179,ZF1A8I
852,46,0,sofia,1,hungarian,0,295179,ZF1A8I
107,46,0,sofia,1,hungarian,0,295179,ZF1A8I
637,61,0,sofia,1,hungarian,0,295179,ZF1A8I
814,227,1,sofia,1,hungarian,0,295179,ZF1A8I
815,236,1,sofia,1,hungarian,0,295179,ZF1A8I
553,96,0,sofia,1,hungarian,0,295179,ZF1A8I
270,116,2,sofia,1,hungarian,0,295179,ZF1A8I
4,42,0,sofia,1,hungarian,0,295179,ZF1A8I
574,61,0,sofia,1,hungarian,0,295179,ZF1A8I
383,43,0,sofia,1,hungarian,0,295179,ZF1A8I
145,98,1,sofia,1,hungarian,0,295179,ZF1A8I
871,84,0,sofia,1,hungarian,0,295179,ZF1A8I
13,59,0,sofia,1,hungarian,0,295179,ZF1A8I
190,54,0,sofia,1,hungarian,0,295179,ZF1A8I
302,60,0,sofia,1,hungarian,0,295179,ZF1A8I
649,189,1,sofia,1,hungarian,0,295179,ZF1A8I
923,53,0,sofia,1,hungarian,0,295179,ZF1A8I
590,83,0,sofia,2,hungarian,0,295180,67D4TN
