hotel_id,price,stock,city,date,language,mobile,avatar_id,avatar_name
676,89,0,amsterdam,0,hungarian,0,294997,86Q81R
778,106,0,amsterdam,0,hungarian,0,294997,86Q81R
628,147,0,amsterdam,0,hungarian,0,294997,86Q81R
455,171,8,amsterdam,0,hungarian,0,294997,86Q81R
85,153,0,amsterdam,0,hungarian,0,294997,86Q81R
9,82,0,amsterdam,0,hungarian,0,294997,86Q81R
234,170,0,amsterdam,0,hungarian,0,294997,86Q81R
429,243,7,amsterdam,0,hungarian,0,294997,86Q81R
103,176,5,amsterdam,0,hungarian,0,294997,86Q81R
223,147,0,amsterdam,0,hungarian,0,294997,86Q81R
196,107,0,amsterdam,0,hungarian,0,294997,86Q81R
157,361,0,amsterdam,0,hungarian,0,294997,86Q81R
271,79,0,amsterdam,0,hungarian,0,294997,86Q81R
835,100,24,amsterdam,0,hungarian,0,294997,86Q81R
507,123,0,amsterdam,0,hungarian,0,294997,86Q81R
34,76,0,amsterdam,0,hungarian,0,294997,86Q81R
679,147,0,amsterdam,0,hungarian,0,294997,86Q81R
657,250,0,amsterdam,0,hungarian,0,294997,86Q81R
706,123,0,amsterdam,0,hungarian,0,294997,86Q81R
867,144,0,amsterdam,0,hungarian,0,294997,86Q81R
307,123,0,amsterdam,0,hungarian,0,294997,86Q81R
878,106,0,amsterdam,0,hungarian,0,294997,86Q81R
750,110,7,amsterdam,0,hungarian,0,294997,86Q81R
967,76,0,amsterdam,0,hungarian,0,294997,86Q81R
146,207,0,amsterdam,0,hungarian,0,294997,86Q81R
724,361,0,amsterdam,0,hungarian,0,294997,86Q81R
224,170,0,amsterdam,0,hungarian,0,294997,86Q81R
779,290,0,amsterdam,0,hungarian,0,294997,86Q81R
783,97,0,amsterdam,0,hungarian,0,294997,86Q81R
821,107,0,amsterdam,0,hungarian,0,294997,86Q81R
902,205,0,amsterdam,0,hungarian,0,294997,86Q81R
10,148,0,amsterdam,0,hungarian,0,294997,86Q81R
510,417,0,amsterdam,0,hungarian,0,294997,86Q81R
303,207,0,amsterdam,0,hungarian,0,294997,86Q81R
788,106,0,amsterdam,0,hungarian,0,294997,86Q81R
925,121,0,amsterdam,0,hungarian,0,294997,86Q81R
311,100,12,amsterdam,0,hungarian,0,294997,86Q81R
604,126,0,amsterdam,0,hungarian,0,294997,86Q81R
603,349,0,amsterdam,0,hungarian,0,294997,86Q81R
264,77,0,amsterdam,0,hungarian,0,294997,86Q81R
945,175,0,amsterdam,0,hungarian,0,294997,86Q81R
591,307,4,amsterdam,0,hungarian,0,294997,86Q81R
587,148,0,amsterdam,0,hungarian,0,294997,86Q81R
86,109,0,amsterdam,0,hungarian,0,294997,86Q81R
172,128,0,amsterdam,0,hungarian,0,294997,86Q81R
809,396,0,amsterdam,0,hungarian,0,294997,86Q81R
326,349,0,amsterdam,0,hungarian,0,294997,86Q81R
211,144,0,amsterdam,0,hungarian,0,294997,86Q81R
410,124,0,amsterdam,0,hungarian,0,294997,86Q81R
193,144,0,amsterdam,0,hungarian,0,294997,86Q81R
493,171,0,amsterdam,0,hungarian,0,294997,86Q81R
460,81,0,amsterdam,0,hungarian,0,294997,86Q81R
45,171,0,amsterdam,0,hungarian,0,294997,86Q81R
658,173,0,amsterdam,0,hungarian,0,294997,86Q81R
117,89,0,amsterdam,0,hungarian,0,294997,86Q81R
660,168,0,amsterdam,0,hungarian,0,294997,86Q81R
16,173,0,amsterdam,0,hungarian,0,294997,86Q81R
760,266,0,amsterdam,0,hungarian,0,294997,86Q81R
256,76,0,amsterdam,0,hungarian,0,294997,86Q81R
680,147,0,amsterdam,0,hungarian,0,294997,86Q81R
387,406,0,amsterdam,0,hungarian,0,294997,86Q81R
581,145,0,amsterdam,0,hungarian,0,294997,86Q81R
417,173,0,amsterdam,0,hungarian,0,294997,86Q81R
83,171,0,amsterdam,0,hungarian,0,294997,86Q81R
585,76,0,amsterdam,0,hungarian,0,294997,86Q81R
82,106,0,amsterdam,0,hungarian,0,294997,86Q81R
373,175,0,amsterdam,0,hungarian,0,294997,86Q81R
283,112,0,amsterdam,0,hungarian,0,294997,86Q81R
214,288,0,amsterdam,0,hungarian,0,294997,86Q81R
807,396,0,amsterdam,0,hungarian,0,294997,86Q81R
269,148,0,amsterdam,0,hungarian,0,294997,86Q81R
505,106,0,amsterdam,0,hungarian,0,294997,86Q81R
570,105,0,amsterdam,0,hungarian,0,294997,86Q81R
627,103,0,amsterdam,0,hungarian,0,294997,86Q81R
369,73,0,amsterdam,0,hungarian,0,294997,86Q81R
933,147,0,amsterdam,0,hungarian,0,294997,86Q81R
163,283,0,amsterdam,0,hungarian,0,294997,86Q81R
158,173,0,amsterdam,0,hungarian,0,294997,86Q81R
917,394,0,amsterdam,0,hungarian,0,294997,86Q81R
442,200,0,amsterdam,0,hungarian,0,294997,86Q81R
548,406,0,amsterdam,0,hungarian,0,294997,86Q81R
105,170,0,amsterdam,0,hungarian,0,294997,86Q81R
969,82,0,amsterdam,0,hungarian,0,294997,86Q81R
557,109,0,amsterdam,0,hungarian,0,294997,86Q81R
916,131,0,amsterdam,0,hungarian,0,294997,86Q81R
762,170,0,amsterdam,0,hungarian,0,294997,86Q81R
880,126,0,amsterdam,0,hungarian,0,294997,86Q81R
